City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Zaozerne,UA,2022-12-18 02:40:18,45.1582,33.2787,48.7,89,79,11.32
294,Esperance,AU,2022-12-18 02:40:19,-33.8667,121.9,69.13,59,21,14.16
295,Kenora,CA,2022-12-18 02:36:35,49.8167,-94.4337,4.17,85,100,10.36
296,Ulaanbaatar,MN,2022-12-18 02:40:20,47.9077,106.8832,-9.27,77,0,2.24
297,Gisborne,NZ,2022-12-18 02:40:21,-38.6533,178.0042,68.68,92,100,8.95
298,Deputatskiy,RU,2022-12-18 02:40:21,69.3,139.9,-24.84,92,89,2.1
299,Dingle,PH,2022-12-18 02:40:22,10.9995,122.6711,80.08,83,100,12.08
300,Wittlich,DE,2022-12-18 02:40:22,49.9833,6.8833,23.04,83,0,3.44
301,Mantua,IT,2022-12-18 02:40:23,45.1667,10.7833,43.84,90,81,1.99
302,Saint-Joseph,RE,2022-12-18 02:40:24,-21.3667,55.6167,73.78,75,44,8.9
303,Matane,CA,2022-12-18 02:40:25,48.8286,-67.522,27.1,92,100,10.8
304,Luwuk,ID,2022-12-18 02:40:25,-0.9516,122.7875,82.15,73,100,4.27
305,Mount Isa,AU,2022-12-18 02:40:26,-20.7333,139.5,98.37,25,41,10.36
306,Alamos,MX,2022-12-18 02:40:26,27.0167,-108.9333,60.71,39,100,1.03
307,Padang,ID,2022-12-18 02:38:14,-0.9492,100.3543,86.05,67,34,3.53
308,Vikhorevka,RU,2022-12-18 02:40:27,56.1201,101.1636,-9.76,97,96,2.06
309,Saint-Michel-Des-Saints,CA,2022-12-18 02:37:38,46.6834,-73.9159,27.93,98,100,1.19
310,High Level,CA,2022-12-18 02:40:08,58.5169,-117.136,-5.69,77,100,12.66
311,Xam Nua,LA,2022-12-18 02:40:29,20.4197,104.0439,48.63,63,100,3.83
312,Cayenne,GF,2022-12-18 02:40:29,4.9333,-52.3333,73.44,100,75,4.61
313,Guanajuato,MX,2022-12-18 02:38:15,21.0186,-101.2591,57.99,39,100,2.15
314,Meadow Lake,US,2022-12-18 02:40:30,34.8014,-106.5436,32.11,23,74,3.31
315,Caconda,AO,2022-12-18 02:40:31,-13.7333,15.0667,60.66,83,100,3.04
316,Kedougou,SN,2022-12-18 02:40:32,12.5579,-12.1743,72.63,19,23,2.84
317,Akdepe,TM,2022-12-18 02:40:32,42.0551,59.3788,21.29,55,59,9.84
318,Mount Gambier,AU,2022-12-18 02:40:16,-37.8333,140.7667,74.62,37,0,10.76
319,Muros,ES,2022-12-18 02:40:33,42.7762,-9.0603,57.83,78,100,24.05
320,Moerai,PF,2022-12-18 02:40:34,-22.4333,-151.3333,75.99,78,100,13.56
321,Mehamn,NO,2022-12-18 02:40:34,71.0357,27.8492,17.55,73,80,14.97
322,Bereda,ES,2022-12-18 02:40:35,43.2686,-7.5406,51.15,82,100,6.42
323,Monduli,TZ,2022-12-18 02:40:36,-3.3,36.45,61.18,77,99,6.29
324,Vardo,NO,2022-12-18 02:40:37,70.3705,31.1107,13.98,85,32,26.46
325,Praia Da Vitoria,PT,2022-12-18 02:41:37,38.7333,-27.0667,64.65,82,40,33.71
326,Ratzeburg,DE,2022-12-18 02:41:38,53.7,10.7667,22.48,84,38,5.75
327,The Pas,CA,2022-12-18 02:41:38,53.8251,-101.2541,-9.38,77,75,10.36
328,Sumbe,AO,2022-12-18 02:41:39,-11.2061,13.8437,74.12,84,99,5.19
329,Inhambane,MZ,2022-12-18 02:41:39,-23.865,35.3833,77.23,91,99,2.62
330,Vershino-Darasunskiy,RU,2022-12-18 02:41:40,52.35,115.5167,-10.07,77,85,3.33
331,Teacapan,MX,2022-12-18 02:41:40,22.55,-105.75,66.61,84,100,4.16
332,Rolleston,NZ,2022-12-18 02:41:41,-43.5833,172.3833,58.78,91,100,14.97
333,Matara,LK,2022-12-18 02:41:42,5.9485,80.5353,77.85,80,100,4.21
334,Agadez,NE,2022-12-18 02:41:42,19.75,10.25,63.95,24,69,8.25
335,Mount Hagen,PG,2022-12-18 02:41:43,-5.8581,144.2274,74.16,60,40,4.61
336,Oktyabrskoye,RU,2022-12-18 02:41:44,43.0645,44.7417,23.14,100,25,2.24
337,Kapoeta,SS,2022-12-18 02:41:45,4.7717,33.5903,76.5,52,69,6.62
338,Lebu,CL,2022-12-18 02:41:45,-37.6167,-73.65,57.81,95,16,9.73
339,La Rioja,ES,2022-12-18 02:41:46,42.25,-2.5,29.98,87,15,6.62
340,Miura,JP,2022-12-18 02:41:47,35.14,139.6192,53.98,29,40,38.1
341,Killybegs,IE,2022-12-18 02:41:47,54.6333,-8.45,39.63,85,100,15.61
342,Richards Bay,ZA,2022-12-18 02:41:48,-28.783,32.0377,73.11,86,84,11.5
343,Lagoa,PT,2022-12-18 02:41:49,39.05,-27.9833,61.0,82,49,36.71
344,Alice Springs,AU,2022-12-18 02:41:50,-23.7,133.8833,89.15,20,17,6.91
345,Los Llanos De Aridane,ES,2022-12-18 02:41:50,28.6585,-17.9182,60.55,72,0,5.75
346,Shingu,JP,2022-12-18 02:41:51,33.7333,135.9833,40.33,51,50,15.75
347,Istok,XK,2022-12-18 02:41:52,42.7808,20.4875,43.18,88,100,3.71
348,Kusu,JP,2022-12-18 02:41:52,33.2831,131.1514,32.02,83,98,11.27
349,Beira,MZ,2022-12-18 02:41:53,-19.8436,34.8389,75.29,100,75,5.75
350,Reconquista,AR,2022-12-18 02:41:54,-29.15,-59.65,71.06,36,100,3.69
351,Leua,SK,2022-12-18 02:41:54,48.2156,18.6071,28.49,74,2,3.2
352,Kosa,RU,2022-12-18 02:41:55,59.9445,54.9977,7.61,97,100,2.71
353,Faanui,PF,2022-12-18 02:41:56,-16.4833,-151.75,80.38,77,99,13.02
354,Tessalit,ML,2022-12-18 02:41:57,20.1986,1.0114,67.78,16,0,8.68
355,Cuamba,MZ,2022-12-18 02:41:57,-14.8031,36.5372,70.57,91,100,3.13
356,Yurgamysh,RU,2022-12-18 02:41:58,55.3714,64.4656,15.78,92,100,4.76
357,Gizo,SB,2022-12-18 02:41:59,-8.103,156.8419,85.14,65,55,2.26
358,Hornepayne,CA,2022-12-18 02:41:59,49.2138,-84.7705,25.14,98,100,2.04
359,Galesong,ID,2022-12-18 02:42:00,-5.3166,119.3661,77.02,75,100,5.97
360,Lexington,US,2022-12-18 02:40:48,37.9887,-84.4777,33.8,60,100,10.36
361,Hohhot,CN,2022-12-18 02:42:01,40.8106,111.6522,10.69,52,0,2.24
362,Haapiti,PF,2022-12-18 02:42:02,-17.5667,-149.8667,83.93,75,100,8.93
363,Achikulak,RU,2022-12-18 02:42:02,44.5517,44.8378,38.16,98,64,6.96
364,Iracoubo,GF,2022-12-18 02:42:03,5.4802,-53.2011,76.87,86,100,12.06
365,Moranbah,AU,2022-12-18 02:42:04,-22.0016,148.0466,80.2,49,95,17.58
366,Puerto Leguizamo,CO,2022-12-18 02:42:04,-0.1934,-74.7819,73.78,76,62,2.42
367,Acari,PE,2022-12-18 02:42:05,-15.4311,-74.6158,70.41,83,78,1.63
368,Ribeira Grande,PT,2022-12-18 02:43:05,38.5167,-28.7,63.77,86,89,25.99
369,Hofn,IS,2022-12-18 02:43:06,64.2539,-15.2082,22.32,70,7,17.18
370,Okha,RU,2022-12-18 02:43:06,53.5739,142.9478,5.49,93,100,11.88
371,Saint-Augustin,CA,2022-12-18 02:43:07,51.226,-58.6502,30.85,93,100,13.44
372,Asau,RO,2022-12-18 02:43:08,46.4333,26.4,29.32,83,95,0.34
373,Konakovo,RU,2022-12-18 02:43:08,56.7,36.7667,20.77,94,100,12.59
374,Mandalgovi,MN,2022-12-18 02:43:09,45.7625,106.2708,12.25,48,21,4.25
375,Sobolevo,RU,2022-12-18 02:43:09,54.4299,31.8996,22.33,95,100,14.0
376,Sangre Grande,TT,2022-12-18 02:43:10,10.5835,-61.1177,79.05,89,99,10.27
377,Charters Towers,AU,2022-12-18 02:43:11,-20.1,146.2667,86.25,47,82,18.07
378,Lahij,YE,2022-12-18 02:43:11,13.1667,44.5833,65.88,85,1,4.45
379,Broken Hill,AU,2022-12-18 02:43:12,-31.95,141.4333,84.78,17,100,14.58
380,Port Lincoln,AU,2022-12-18 02:43:13,-34.7333,135.8667,72.73,49,99,14.58
381,Taltal,CL,2022-12-18 02:40:21,-25.4,-70.4833,65.48,78,7,1.05
382,Burns Lake,CA,2022-12-18 02:39:07,54.2331,-125.7533,-8.18,69,29,7.34
383,Clyde River,CA,2022-12-18 02:43:14,70.4692,-68.5914,17.83,67,100,8.05
384,Caravelas,BR,2022-12-18 02:43:15,-17.7125,-39.2481,71.33,98,100,3.02
385,Bayir,TR,2022-12-18 02:43:16,37.2687,28.2167,45.12,67,6,2.08
386,Lambare,PY,2022-12-18 02:43:17,-25.3468,-57.6065,77.04,57,0,6.91
387,Rosario,AR,2022-12-18 02:43:17,-32.9468,-60.6393,70.95,53,0,8.05
388,Saint Anthony,US,2022-12-18 02:43:18,45.0205,-93.218,17.55,85,100,12.66
389,Hazorasp,UZ,2022-12-18 02:43:19,41.3194,61.0742,21.04,54,90,9.6
390,Atikokan,CA,2022-12-18 02:43:19,48.7555,-91.6216,13.82,92,100,8.37
391,Noyon,FR,2022-12-18 02:43:20,49.5833,3.0,21.85,66,65,6.31
392,Kanashevo,RU,2022-12-18 02:43:21,55.2169,62.0634,23.56,96,100,8.81
393,Mtwara,TZ,2022-12-18 02:43:21,-10.2667,40.1833,79.39,81,78,7.0
394,Korla,CN,2022-12-18 02:43:22,41.7597,86.1469,17.71,62,7,4.52
395,Bahia Honda,CU,2022-12-18 02:43:23,22.9036,-83.1592,73.24,87,30,4.21
396,Sambava,MG,2022-12-18 02:43:24,-14.2667,50.1667,73.24,86,59,6.08
397,Shitanjing,CN,2022-12-18 02:43:24,39.2342,106.3439,24.44,34,0,6.17
398,Brainerd,US,2022-12-18 02:43:25,46.358,-94.2008,13.95,79,75,9.22
399,Ancud,CL,2022-12-18 02:43:25,-41.8697,-73.8203,52.43,79,76,3.31
400,Casablanca,MA,2022-12-18 02:40:10,33.5928,-7.6192,60.33,82,3,4.74
401,Kulhudhuffushi,MV,2022-12-18 02:43:26,6.6221,73.07,80.98,71,85,7.02
402,Ahuimanu,US,2022-12-18 02:43:27,21.4447,-157.8378,80.31,77,40,8.05
403,Comodoro Rivadavia,AR,2022-12-18 02:43:27,-45.8667,-67.5,69.66,21,0,18.41
404,Winnemucca,US,2022-12-18 02:43:28,40.973,-117.7357,21.0,83,6,3.47
405,Nara,JP,2022-12-18 02:43:28,34.6851,135.8049,42.49,69,28,17.52
406,Skerries,IE,2022-12-18 02:43:29,53.5828,-6.1083,45.0,70,100,26.08
407,Ust-Maya,RU,2022-12-18 02:43:29,60.4167,134.5333,-43.49,96,87,1.19
408,Yerbogachen,RU,2022-12-18 02:43:30,61.2767,108.0108,-29.99,100,100,1.1
409,Mizdah,LY,2022-12-18 02:43:31,31.4451,12.9801,55.04,66,4,5.84
410,Nanortalik,GL,2022-12-18 02:43:32,60.1432,-45.2371,21.9,64,18,7.31
411,Utevka,RU,2022-12-18 02:43:32,52.9035,50.9495,31.12,90,100,13.24
412,Coihaique,CL,2022-12-18 02:43:33,-45.5752,-72.0662,53.55,47,0,5.75
413,Fabiansebestyen,HU,2022-12-18 02:43:33,46.6833,20.4667,32.18,87,99,5.64
414,Kutum,SD,2022-12-18 02:43:34,14.2,24.6667,57.47,39,99,6.11
415,Road Town,VG,2022-12-18 02:39:24,18.4167,-64.6167,78.89,83,20,11.5
416,Porto-Vecchio,FR,2022-12-18 02:44:35,41.591,9.2795,51.33,93,0,2.3
417,Taoudenni,ML,2022-12-18 02:44:36,22.6783,-3.9836,68.47,30,0,10.78
418,Tumut,AU,2022-12-18 02:44:36,-35.3,148.2167,75.79,29,0,6.85
419,Hualmay,PE,2022-12-18 02:44:37,-11.0964,-77.6139,68.67,84,82,7.43
420,Santa Rosa,PH,2022-12-18 02:44:38,14.3122,121.1114,84.18,77,90,19.46
421,South Venice,US,2022-12-18 02:44:39,27.0531,-82.4243,70.99,79,100,8.01
422,Zhicheng,CN,2022-12-18 02:44:39,30.2956,111.5047,44.04,23,0,3.58
423,Darnah,LY,2022-12-18 02:44:41,32.767,22.6367,66.16,53,0,8.32
424,Bilma,NE,2022-12-18 02:44:42,18.6853,12.9164,67.17,26,46,6.22
425,Abu Samrah,SY,2022-12-18 02:44:43,35.3029,37.1841,51.87,68,45,4.05
426,Zitacuaro,MX,2022-12-18 02:44:43,19.4372,-100.358,53.73,87,100,4.47
427,Yartsevo,RU,2022-12-18 02:44:44,55.0667,32.6964,21.79,94,100,11.92
428,Arman,RU,2022-12-18 02:44:44,59.7,150.1667,9.07,88,100,17.63
429,Luancheng,CN,2022-12-18 02:44:45,37.8792,114.6517,32.16,17,0,2.89
430,Poum,NC,2022-12-18 02:44:46,-20.2333,164.0167,80.17,76,7,8.5
431,Magalia,US,2022-12-18 02:44:46,39.8121,-121.5783,38.95,78,3,6.44
432,Juneau,US,2022-12-18 02:42:01,58.3019,-134.4197,19.4,100,20,16.11
433,Byron Bay,AU,2022-12-18 02:44:47,-28.65,153.6167,72.95,60,94,16.55
434,Chara,RU,2022-12-18 02:44:48,56.9064,118.2631,-26.19,87,4,0.45
435,Hafizabad,PK,2022-12-18 02:44:48,32.0679,73.6854,56.21,28,0,0.07
436,Ust-Kuyga,RU,2022-12-18 02:44:49,70.0167,135.6,-52.11,99,65,1.03
437,Gat,IL,2022-12-18 02:40:00,31.61,34.7642,63.39,5,12,1.81
438,Okakarara,NA,2022-12-18 02:44:49,-20.5833,17.4333,65.73,43,34,7.4
439,Nalut,LY,2022-12-18 02:44:50,30.3333,10.85,59.41,38,53,8.7
440,Portsmouth,GB,2022-12-18 02:44:06,50.799,-1.0913,39.99,82,87,7.0
441,Igrim,RU,2022-12-18 02:44:51,63.1906,64.4162,7.12,92,6,6.42
442,Bambous Virieux,MU,2022-12-18 02:44:52,-20.3428,57.7575,78.22,78,40,13.8
443,Batagay-Alyta,RU,2022-12-18 02:44:52,67.8006,130.4114,-35.45,90,11,3.42
444,Eureka,US,2022-12-18 02:43:15,40.8021,-124.1637,42.19,92,0,4.12
445,Marsh Harbour,BS,2022-12-18 02:44:53,26.5412,-77.0636,74.12,81,99,10.29
446,Meulaboh,ID,2022-12-18 02:44:54,4.1363,96.1285,76.51,88,99,4.52
447,Dwarka,IN,2022-12-18 02:44:54,22.2394,68.9678,76.78,49,100,7.67
448,Susice,CZ,2022-12-18 02:44:55,49.2311,13.5202,16.43,90,14,3.65
449,Carauari,BR,2022-12-18 02:44:56,-4.8828,-66.8958,72.64,97,36,2.89
450,Teya,RU,2022-12-18 02:44:56,60.3778,92.6267,-1.62,90,100,5.68
451,Xuddur,SO,2022-12-18 02:44:57,4.1213,43.8894,66.92,84,9,13.94
452,Mokhotlong,LS,2022-12-18 02:44:58,-29.2894,29.0675,51.94,86,19,3.67
453,Saldanha,ZA,2022-12-18 02:44:58,-33.0117,17.9442,62.65,92,8,8.32
454,Vathi,GR,2022-12-18 02:44:59,38.4,23.6,62.73,89,16,1.97
455,Saint-Leu,RE,2022-12-18 02:45:00,-21.15,55.2833,77.86,70,35,2.77
456,Labuhan,ID,2022-12-18 02:45:00,-6.8844,112.2051,85.73,63,8,6.89
457,Luau,AO,2022-12-18 02:45:01,-10.7073,22.2247,61.41,97,100,3.11
458,Dongfeng,CN,2022-12-18 02:45:01,42.6403,125.5118,0.91,59,31,11.18
459,Sabha,LY,2022-12-18 02:45:02,27.0377,14.4283,59.54,38,0,6.69
460,Antofagasta,CL,2022-12-18 02:42:32,-23.65,-70.4,67.28,83,23,3.22
461,Shemonaikha,KZ,2022-12-18 02:45:03,50.6328,81.9056,-4.88,94,89,4.23
462,Santa Lucia,ES,2022-12-18 02:46:04,27.9117,-15.5407,57.76,82,20,6.91
463,Noumea,NC,2022-12-18 02:46:05,-22.2763,166.4572,91.38,64,13,10.85
464,Port Blair,IN,2022-12-18 02:46:05,11.6667,92.75,84.24,74,75,8.05
465,Ormara,PK,2022-12-18 02:46:06,25.2088,64.6357,71.85,32,6,5.17
466,Grindavik,IS,2022-12-18 02:46:07,63.8424,-22.4338,26.55,68,40,31.07
467,Cockburn Town,TC,2022-12-18 02:46:08,21.4612,-71.1419,78.69,68,1,18.05
468,Edendale,ZA,2022-12-18 02:46:08,-29.6528,30.3147,61.48,98,78,1.92
469,Narsaq,GL,2022-12-18 02:46:09,60.9167,-46.05,14.22,72,34,7.49
470,Zurrieq,MT,2022-12-18 02:46:09,35.8311,14.4742,59.97,94,0,4.61
471,Basco,PH,2022-12-18 02:46:10,20.4487,121.9702,67.77,79,100,39.48
472,Ambon,ID,2022-12-18 02:46:10,-3.6954,128.1814,80.74,89,40,5.75
473,Lebedinyy,RU,2022-12-18 02:46:11,58.5167,125.5167,-25.04,100,100,2.26
474,Brigantine,US,2022-12-18 02:46:12,39.4101,-74.3646,40.01,65,100,4.61
475,Sukumo,JP,2022-12-18 02:46:12,32.9333,132.7333,39.76,67,100,13.44
476,Valenca,BR,2022-12-18 02:46:13,-13.3703,-39.0731,73.44,92,100,1.63
477,Ullapool,GB,2022-12-18 02:46:14,57.8987,-5.1604,30.36,92,68,8.03
478,Ponnani,IN,2022-12-18 02:46:14,10.767,75.9252,72.72,76,45,7.61
479,Saint-Louis,SN,2022-12-18 02:46:15,16.3333,-15.0,73.24,14,58,9.64
480,Praya,CV,2022-12-18 02:46:16,14.9215,-23.5087,73.94,78,20,16.11
481,Nicoya,CR,2022-12-18 02:46:16,10.1483,-85.452,73.76,87,10,5.14
482,Lasem,ID,2022-12-18 02:46:17,-6.6922,111.4527,85.5,66,17,2.55
483,Sault Sainte Marie,CA,2022-12-18 02:41:24,46.5168,-84.3333,28.69,90,100,9.22
484,Cornwall,CA,2022-12-18 02:46:17,45.0181,-74.7281,32.38,86,100,8.05
485,Kayerkan,RU,2022-12-18 02:46:18,69.3497,87.7602,-0.38,87,100,3.24
486,Neuquen,AR,2022-12-18 02:46:18,-38.9516,-68.0591,80.49,26,0,13.8
487,Kushiro,JP,2022-12-18 02:46:19,42.975,144.3747,31.15,64,20,14.97
488,Pozo Colorado,PY,2022-12-18 02:46:20,-23.4923,-58.7972,71.91,66,97,4.21
489,Baruun-Urt,MN,2022-12-18 02:46:20,46.6806,113.2792,2.93,77,87,6.6
490,Marquette,US,2022-12-18 02:46:21,46.5333,-87.6335,28.76,89,99,9.19
491,Kaniama,CD,2022-12-18 02:46:21,-7.5667,24.1833,63.72,97,100,1.61
492,Yakeshi,CN,2022-12-18 02:46:22,49.2833,120.7333,-22.63,93,37,3.67
493,Lorengau,PG,2022-12-18 02:46:23,-2.0226,147.2712,83.66,72,85,4.36
494,Ambilobe,MG,2022-12-18 02:46:23,-13.2,49.05,72.68,88,67,4.18
495,Fomboni,KM,2022-12-18 02:46:24,-12.28,43.7425,81.43,76,17,14.83
496,Hit,IQ,2022-12-18 02:46:24,33.6416,42.8251,54.48,59,0,11.25
497,Vila Velha,BR,2022-12-18 02:46:25,-20.3297,-40.2925,73.35,100,75,0.0
498,Fort Nelson,CA,2022-12-18 02:46:25,58.8053,-122.7002,-4.41,81,100,10.36
499,Valladolid,ES,2022-12-18 02:46:26,41.5833,-4.6667,41.29,80,86,4.45
500,Vaitape,PF,2022-12-18 02:46:27,-16.5167,-151.75,80.35,77,99,13.0
501,Bajil,YE,2022-12-18 02:46:28,15.0584,43.2851,72.75,77,0,0.81
502,Srivardhan,IN,2022-12-18 02:46:29,18.0333,73.0167,80.44,58,39,4.23
503,Langsa,ID,2022-12-18 02:46:29,4.4683,97.9683,76.35,93,97,4.18
504,Souris,CA,2022-12-18 02:46:30,49.6172,-100.2612,-11.25,97,73,5.68
505,Muborak,UZ,2022-12-18 02:46:31,39.2553,65.1528,43.77,57,100,2.64
506,Atherton,GB,2022-12-18 02:46:31,53.5237,-2.4935,34.03,91,100,7.99
507,Grand Gaube,MU,2022-12-18 02:46:32,-20.0064,57.6608,78.39,69,47,8.99
508,Oussouye,SN,2022-12-18 02:47:32,12.485,-16.5469,64.58,58,72,6.8
509,De-Kastri,RU,2022-12-18 02:47:33,51.4667,140.7833,0.66,89,100,9.46
510,Houma,US,2022-12-18 02:47:34,29.5958,-90.7195,48.2,72,0,3.44
511,Lixourion,GR,2022-12-18 02:47:35,38.2019,20.4314,63.48,82,96,3.06
512,Yamandu,SL,2022-12-18 02:47:35,7.9362,-11.4928,71.15,92,0,1.77
513,Nyurba,RU,2022-12-18 02:47:36,63.2842,118.3319,-48.42,100,73,1.12
514,Arroio Grande,BR,2022-12-18 02:47:36,-32.2375,-53.0869,62.2,71,49,8.16
515,Mayo,US,2022-12-18 02:47:37,38.8876,-76.5119,42.75,72,100,0.0
516,Nemuro,JP,2022-12-18 02:47:37,43.3236,145.575,31.84,64,2,26.6
517,Aksarka,RU,2022-12-18 02:47:37,66.5606,67.7975,7.39,84,4,9.8
518,Marrakesh,MA,2022-12-18 02:46:07,31.6315,-8.0083,51.87,87,0,5.75
519,Imbituba,BR,2022-12-18 02:47:38,-28.24,-48.6703,67.66,77,100,3.09
520,Foggia,IT,2022-12-18 02:47:39,41.45,15.5333,51.84,93,20,8.05
521,Camana,PE,2022-12-18 02:47:39,-16.6228,-72.7111,70.21,82,76,2.86
522,Talcahuano,CL,2022-12-18 02:47:40,-36.7167,-73.1167,60.48,82,0,14.97
523,Keta,GH,2022-12-18 02:47:41,5.9179,0.9879,80.82,80,71,7.78
524,Salinopolis,BR,2022-12-18 02:47:41,-0.6136,-47.3561,79.72,80,44,10.27
525,Prince Rupert,CA,2022-12-18 02:47:42,54.3161,-130.3201,31.69,57,100,20.71
526,Gilbert,US,2022-12-18 02:44:00,33.3528,-111.789,54.1,34,0,4.61
527,Koungou,YT,2022-12-18 02:47:43,-12.7336,45.2042,80.31,78,75,10.36
528,Alcaniz,ES,2022-12-18 02:47:43,41.05,-0.1333,45.16,79,34,3.0
529,Bubaque,GW,2022-12-18 02:47:44,11.2833,-15.8333,81.09,54,8,6.55
530,Sechura,PE,2022-12-18 02:47:45,-5.5569,-80.8222,69.15,84,100,8.05
531,Glamoc,BA,2022-12-18 02:47:45,44.0458,16.8486,32.04,93,100,5.55
532,Ketchikan,US,2022-12-18 02:47:45,55.3422,-131.6461,28.38,50,0,6.91
533,Mulege,MX,2022-12-18 02:47:46,26.8833,-111.9833,57.15,65,17,6.04
534,Shenzhen,CN,2022-12-18 02:47:46,22.5455,114.0683,56.08,31,22,16.17
535,Launceston,AU,2022-12-18 02:47:47,-41.45,147.1667,74.16,44,1,14.97
536,Itaituba,BR,2022-12-18 02:47:47,-4.2761,-55.9836,75.85,82,100,1.3
537,Ballina,AU,2022-12-18 02:47:48,-28.8667,153.5667,72.01,63,93,16.93
538,Vanavara,RU,2022-12-18 02:47:49,60.34,102.2797,-21.44,98,94,1.45
539,Williams Lake,CA,2022-12-18 02:45:59,52.1415,-122.1445,-0.83,77,75,20.71
540,Tondano,ID,2022-12-18 02:47:50,1.3038,124.9112,75.29,88,100,1.16
541,Aswan,EG,2022-12-18 02:47:51,24.0934,32.907,60.1,63,0,0.0
542,Salcininkai,LT,2022-12-18 02:47:52,54.3,25.3833,10.49,99,46,8.19
543,Maarianhamina,AX,2022-12-18 02:47:52,60.0973,19.9348,33.66,86,100,13.8
544,Kununurra,AU,2022-12-18 02:47:53,-15.7667,128.7333,89.58,58,100,3.44
545,Okhotsk,RU,2022-12-18 02:47:53,59.3833,143.3,11.62,80,100,19.93
546,Puerto Escondido,MX,2022-12-18 02:46:19,15.85,-97.0667,76.08,74,31,3.38
547,Whitehorse,CA,2022-12-18 02:47:55,60.7161,-135.0538,-8.63,77,20,9.22
548,Wasilla,US,2022-12-18 02:47:55,61.5814,-149.4394,12.74,82,0,0.0
549,Dongying,CN,2022-12-18 02:47:56,37.4564,118.4856,25.97,23,2,5.12
550,Paamiut,GL,2022-12-18 02:47:56,61.994,-49.6678,21.87,71,99,10.38
551,Chumikan,RU,2022-12-18 02:47:57,54.7183,135.315,-7.13,80,100,18.01
552,Tabory,RU,2022-12-18 02:47:58,58.5198,64.5495,3.9,97,80,2.08
553,Finote Selam,ET,2022-12-18 02:47:59,10.7,37.2667,59.54,53,64,3.06
554,Daru,PG,2022-12-18 02:48:59,-9.0763,143.2092,86.85,63,84,8.23
555,Kuryk,KZ,2022-12-18 02:49:00,43.2,51.65,39.45,63,0,12.64
